<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+39,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+10,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+11,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+12,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+13,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+14,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+15,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+16,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+17,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+18,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+19,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+20,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+21,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+22,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+23,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+24,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+25,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+26,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+27,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+28,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+29,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+30,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+31,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+32,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+33,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+34,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+35,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+36,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+37,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+38,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+39,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
65000.0,45600.0,39900.0,55700.0,82100.0,101200.0,40800.0,596900.0,67000.0,85600.0,56700.0,43600.0,59300.0,51600.0,44400.0,80000.0,40000.0,59900.0,42800.0,76700.0,46000.0,116300.0,45600.0,41900.0,30500.0,67100.0,35700.0,43200.0,58800.0,42500.0,93900.0,44700.0,53600.0,46200.0,73600.0,38900.0,67300.0,55700.0,45300.0,60500.0,51700.0,74800.0,43500.0,165900.0,50600.0,54300.0,57600.0,56400.0,43400.0,62400.0,49500.0,39900.0,97500.0,35000.0,42100.0,47500.0,77400.0,68800.0,53400.0,51800.0,75600.0,42800.0,47300.0,48100.0,57200.0,46000.0,49900.0,50500.0,48000.0,48400.0,69100.0,94600.0,45900.0,38000.0,41400.0,38500.0,39000.0,45600.0,50200.0,58000.0,7.10525e-05,8.738255704453277e-05,3.05e-05,0.0005969,5.644e-05,2.2780027239352482e-05,3.5e-05,0.0001659
57100.0,43500.0,40200.0,43200.0,54900.0,81300.0,40500.0,121900.0,44600.0,45900.0,47200.0,54400.0,47100.0,57000.0,65400.0,91700.0,35400.0,40300.0,67000.0,45700.0,47800.0,238900.0,40000.0,65200.0,52000.0,49900.0,56700.0,33300.0,48900.0,54900.0,38600.0,34100.0,43000.0,54500.0,47400.0,54600.0,71300.0,42700.0,54900.0,61200.0,76200.0,44200.0,90200.0,146300.0,39800.0,48000.0,40900.0,62100.0,50000.0,60700.0,47700.0,42800.0,51900.0,98900.0,55100.0,55600.0,69800.0,34600.0,46200.0,50900.0,47800.0,37800.0,63500.0,45600.0,49400.0,51200.0,49800.0,43200.0,74400.0,66000.0,39700.0,58600.0,67900.0,71700.0,39400.0,44700.0,38100.0,28500.0,55300.0,41700.0,5.7855e-05,3.3687972060343166e-05,3.33e-05,0.0002389,5.5655e-05,2.0880329965955506e-05,2.85e-05,0.0001463
53000.0,38000.0,41400.0,43600.0,76400.0,51000.0,37800.0,144600.0,75300.0,38900.0,43400.0,42800.0,43500.0,46500.0,60900.0,38700.0,36900.0,52300.0,46400.0,90600.0,46300.0,98800.0,71600.0,44900.0,35700.0,40400.0,49700.0,67300.0,36900.0,35700.0,78100.0,38100.0,41300.0,111300.0,57700.0,33600.0,46800.0,50900.0,55400.0,72000.0,43000.0,45200.0,70100.0,131100.0,47900.0,43800.0,65900.0,41600.0,39200.0,45800.0,46400.0,39100.0,117700.0,42900.0,51500.0,59900.0,50400.0,40300.0,43100.0,48600.0,45800.0,57800.0,72800.0,44300.0,42600.0,49900.0,52700.0,57100.0,64800.0,46100.0,40100.0,47000.0,66400.0,43300.0,42700.0,83900.0,44900.0,61400.0,53700.0,96000.0,5.53625e-05,2.3418398284364543e-05,3.36e-05,0.0001446,5.567e-05,2.0358268023657536e-05,3.91e-05,0.0001311
80900.0,42300.0,41400.0,41200.0,67100.0,38500.0,64000.0,185700.0,35100.0,66100.0,70800.0,43500.0,58600.0,63700.0,35100.0,34600.0,53500.0,44200.0,51800.0,52200.0,54000.0,79500.0,45500.0,45000.0,68400.0,58500.0,35100.0,72000.0,59300.0,45300.0,52600.0,63500.0,49200.0,60800.0,52100.0,38000.0,51200.0,34500.0,63800.0,67900.0,50400.0,57500.0,143000.0,83200.0,42800.0,51900.0,48000.0,54100.0,44200.0,76000.0,50700.0,41600.0,49400.0,33500.0,49500.0,38000.0,85900.0,54500.0,43700.0,49000.0,78900.0,93900.0,46700.0,57500.0,43700.0,44900.0,65600.0,46300.0,53000.0,49500.0,41300.0,38900.0,64500.0,38900.0,34700.0,63800.0,44200.0,57000.0,36800.0,108300.0,5.66625e-05,2.455769436580117e-05,3.45e-05,0.0001857,5.63825e-05,2.1824461546504916e-05,3.35e-05,0.000143
85200.0,104000.0,110200.0,98600.0,78900.0,55100.0,70200.0,131100.0,60600.0,85100.0,84700.0,76700.0,93100.0,96200.0,109500.0,98800.0,90500.0,74300.0,61700.0,35900.0,81700.0,166600.0,82800.0,88000.0,71500.0,100700.0,73500.0,122800.0,110200.0,67000.0,112400.0,92200.0,106200.0,82600.0,92300.0,110200.0,73900.0,88400.0,110000.0,110100.0,75700.0,98100.0,77300.0,59000.0,138900.0,72900.0,82600.0,87100.0,107000.0,102200.0,80900.0,95900.0,110600.0,99400.0,96700.0,89700.0,78600.0,53100.0,99700.0,84100.0,90200.0,89600.0,64300.0,78600.0,73700.0,100900.0,87000.0,124200.0,58100.0,105900.0,66700.0,79300.0,81700.0,58300.0,121100.0,79500.0,61000.0,79300.0,119100.0,117500.0,9.10875e-05,2.3031084763523742e-05,3.59e-05,0.0001666,8.81375e-05,2.0080245267426392e-05,5.31e-05,0.0001389
126600.0,82300.0,59400.0,103900.0,59200.0,41100.0,51000.0,103500.0,75600.0,81200.0,79200.0,51000.0,56900.0,81800.0,105800.0,87400.0,81300.0,52700.0,78300.0,45200.0,79000.0,113800.0,81300.0,65100.0,40600.0,106900.0,92800.0,99300.0,52400.0,40000.0,51000.0,88800.0,57400.0,56400.0,142200.0,69700.0,84300.0,49600.0,86900.0,82400.0,78800.0,208300.0,102100.0,89700.0,76900.0,40700.0,80300.0,94100.0,72800.0,151000.0,97300.0,74900.0,181600.0,83200.0,84500.0,68000.0,96100.0,79300.0,82600.0,84700.0,78900.0,69200.0,49500.0,57100.0,95500.0,88800.0,83500.0,84100.0,92100.0,72100.0,51100.0,57700.0,83700.0,40500.0,79800.0,38400.0,102500.0,113300.0,64100.0,83700.0,7.60825e-05,2.4534934669380503e-05,4e-05,0.0001422,8.53125e-05,3.3018807286384295e-05,3.84e-05,0.0002083
58100.0,65200.0,93700.0,62400.0,85700.0,49900.0,94400.0,94000.0,49000.0,52100.0,78900.0,41300.0,39300.0,80700.0,94900.0,92600.0,81000.0,62200.0,49400.0,62800.0,93000.0,54200.0,78100.0,65200.0,82500.0,81900.0,81400.0,93500.0,53500.0,44500.0,44700.0,100100.0,41500.0,133200.0,88200.0,43100.0,54500.0,83500.0,80800.0,80500.0,106100.0,101900.0,124300.0,53900.0,130100.0,49500.0,93200.0,83700.0,83700.0,82000.0,66800.0,96300.0,61700.0,82800.0,71900.0,68500.0,85100.0,58500.0,75800.0,58700.0,60300.0,122100.0,83400.0,36400.0,73200.0,170900.0,46800.0,83500.0,62600.0,82100.0,77900.0,40700.0,81900.0,51400.0,45800.0,39900.0,97700.0,97600.0,45900.0,129400.0,7.16375e-05,2.13850497442513e-05,3.93e-05,0.0001332,7.91e-05,2.8883577092199393e-05,3.64e-05,0.0001709
45800.0,64500.0,53400.0,44500.0,42900.0,39200.0,82500.0,83500.0,120500.0,92000.0,81200.0,69700.0,40300.0,50500.0,41000.0,67200.0,81800.0,53200.0,56600.0,46200.0,79000.0,85800.0,80700.0,46500.0,80800.0,63600.0,57300.0,83800.0,118600.0,34200.0,34300.0,93000.0,48500.0,49900.0,106900.0,40000.0,41800.0,53100.0,81500.0,91000.0,65900.0,78500.0,97300.0,41700.0,90700.0,46900.0,83400.0,82300.0,49000.0,83400.0,81700.0,49700.0,67700.0,83200.0,84000.0,61500.0,57200.0,57200.0,49700.0,48900.0,61100.0,84200.0,56600.0,42100.0,82900.0,106000.0,45000.0,82700.0,83000.0,68500.0,94100.0,34600.0,81000.0,35800.0,46100.0,36600.0,142800.0,58100.0,65300.0,67200.0,6.567e-05,2.319786904448614e-05,3.42e-05,0.0001205,6.834e-05,2.239608253290099e-05,3.46e-05,0.0001428
35800.0,45600.0,45300.0,42100.0,42100.0,52400.0,54500.0,86700.0,59400.0,40900.0,69600.0,37200.0,49900.0,97700.0,34400.0,86700.0,68000.0,50700.0,58500.0,73400.0,81400.0,48600.0,80600.0,55300.0,45900.0,63600.0,52400.0,64700.0,81400.0,82200.0,98200.0,68100.0,56200.0,90300.0,110500.0,33300.0,42100.0,39300.0,68900.0,94500.0,59800.0,100200.0,58200.0,33100.0,55500.0,38400.0,81000.0,66600.0,52400.0,84800.0,74500.0,42900.0,59000.0,40800.0,39800.0,54400.0,54100.0,41900.0,51300.0,47400.0,53400.0,53600.0,60900.0,35300.0,83400.0,58600.0,72500.0,81600.0,82600.0,62500.0,44600.0,110000.0,116700.0,46500.0,39300.0,54300.0,68300.0,49200.0,56200.0,81400.0,6.221e-05,2.05514588664275e-05,3.33e-05,0.0001105,6.1175e-05,1.9921908440142875e-05,3.31e-05,0.0001167
42800.0,68300.0,36500.0,39100.0,35800.0,56600.0,44600.0,94500.0,108500.0,58300.0,90600.0,53800.0,83900.0,88500.0,43300.0,113700.0,48100.0,59000.0,37700.0,91000.0,79000.0,41500.0,81100.0,45900.0,42200.0,81700.0,51300.0,96500.0,56200.0,48000.0,57000.0,81100.0,75000.0,46600.0,163900.0,47300.0,60600.0,54000.0,81800.0,79500.0,82800.0,93200.0,36900.0,31800.0,49700.0,73400.0,92900.0,51000.0,37200.0,54000.0,69300.0,42700.0,78500.0,33000.0,42900.0,51200.0,47200.0,55900.0,87500.0,38800.0,64000.0,39900.0,46400.0,45100.0,64500.0,82000.0,53800.0,72600.0,47200.0,47700.0,50100.0,65700.0,94000.0,42000.0,36000.0,38300.0,41600.0,45900.0,59800.0,52100.0,6.662e-05,2.655946593531637e-05,3.58e-05,0.0001639,5.5965e-05,1.7987581898746218e-05,3.18e-05,9.4e-05
44300.0,44800.0,27100.0,36400.0,127400.0,36900.0,41300.0,92100.0,79500.0,87300.0,51900.0,37400.0,50700.0,52400.0,80700.0,61700.0,61000.0,88700.0,54000.0,69800.0,72100.0,33900.0,90700.0,47300.0,47400.0,51500.0,55000.0,66100.0,84300.0,38200.0,57600.0,67100.0,90800.0,48600.0,132000.0,90000.0,46000.0,65400.0,63600.0,81500.0,58700.0,71100.0,84300.0,35900.0,65700.0,69400.0,58700.0,41600.0,81600.0,72300.0,83300.0,41800.0,105200.0,75900.0,36800.0,43200.0,48600.0,49200.0,63900.0,41300.0,108200.0,66500.0,39900.0,88600.0,55000.0,61600.0,62500.0,59400.0,36900.0,58700.0,56500.0,109100.0,67300.0,35400.0,35700.0,40800.0,44600.0,37600.0,75800.0,60600.0,6.38625e-05,2.3976684053578557e-05,2.71e-05,0.000132,6.073e-05,2.034464838596917e-05,3.54e-05,0.0001091
42800.0,69100.0,34200.0,89500.0,47000.0,120800.0,41200.0,65200.0,62000.0,108000.0,81500.0,37400.0,45600.0,56600.0,85100.0,41700.0,68700.0,66700.0,45800.0,67700.0,58300.0,41200.0,59200.0,45500.0,74400.0,35100.0,47200.0,84400.0,53100.0,40600.0,91000.0,70300.0,48900.0,46100.0,145800.0,48500.0,56800.0,45200.0,54900.0,80400.0,44600.0,75900.0,61900.0,178600.0,44600.0,59800.0,57100.0,69200.0,54800.0,105600.0,69200.0,94200.0,58600.0,42600.0,60800.0,42200.0,85200.0,53600.0,55800.0,84200.0,84700.0,96900.0,54600.0,48700.0,68900.0,43100.0,48900.0,44800.0,43900.0,52500.0,38500.0,80300.0,66700.0,42300.0,34600.0,30300.0,45100.0,93800.0,61500.0,96000.0,6.25875e-05,2.4213687456816862e-05,3.42e-05,0.0001458,6.4365e-05,2.6782778144326347e-05,3.03e-05,0.0001786
40100.0,55100.0,26900.0,47500.0,46500.0,51500.0,43200.0,41100.0,52800.0,52000.0,55200.0,35500.0,58700.0,46700.0,58100.0,33700.0,44100.0,60100.0,48700.0,98800.0,53300.0,37000.0,53500.0,60000.0,77300.0,45200.0,42600.0,61100.0,46400.0,36400.0,55300.0,56700.0,94100.0,68900.0,73500.0,41400.0,47300.0,40100.0,48600.0,54700.0,42200.0,85500.0,68400.0,69000.0,43000.0,49500.0,47300.0,49700.0,48800.0,56000.0,76500.0,48200.0,60300.0,32200.0,64500.0,40900.0,43100.0,48600.0,47600.0,51600.0,63400.0,48100.0,46400.0,43000.0,48500.0,84700.0,43900.0,42000.0,41300.0,37700.0,42000.0,48800.0,56600.0,41700.0,36600.0,35700.0,50500.0,69300.0,46900.0,78200.0,5.22425e-05,1.4637988643883472e-05,2.69e-05,9.88e-05,5.1955e-05,1.3359332664125452e-05,3.22e-05,8.55e-05
37100.0,43000.0,35700.0,42000.0,42300.0,42500.0,112100.0,77800.0,37700.0,60700.0,44600.0,56500.0,39700.0,72200.0,94200.0,82100.0,38800.0,107100.0,47000.0,63100.0,51200.0,74700.0,56300.0,63300.0,73500.0,52300.0,34700.0,82500.0,45800.0,38700.0,35000.0,69200.0,84400.0,44600.0,112700.0,55300.0,37400.0,54600.0,59000.0,46000.0,84400.0,47600.0,43900.0,67100.0,41100.0,42600.0,38200.0,52600.0,83400.0,55800.0,60300.0,57100.0,83800.0,30700.0,47100.0,59400.0,45300.0,49800.0,58100.0,45400.0,82100.0,62400.0,57300.0,40500.0,51300.0,49700.0,51000.0,64300.0,62800.0,47600.0,33000.0,74900.0,59500.0,38000.0,76200.0,42800.0,37300.0,71600.0,72500.0,50400.0,5.8685e-05,2.1816208394630558e-05,3.47e-05,0.0001127,5.54725e-05,1.4630018095927957e-05,3.07e-05,8.44e-05
40900.0,41500.0,33600.0,53100.0,67800.0,37500.0,45500.0,71500.0,60200.0,49500.0,45100.0,73000.0,35300.0,45300.0,50400.0,58600.0,55600.0,55300.0,47700.0,51100.0,36800.0,48700.0,54500.0,45400.0,61000.0,66300.0,55800.0,51300.0,82200.0,60300.0,35900.0,54100.0,83600.0,39700.0,71700.0,43900.0,34100.0,58200.0,49000.0,60400.0,60600.0,83600.0,41000.0,47000.0,98400.0,32100.0,61900.0,49800.0,47400.0,40500.0,46600.0,42300.0,102000.0,30700.0,42900.0,43400.0,42500.0,146600.0,45900.0,49800.0,51000.0,102500.0,40600.0,65600.0,43500.0,49000.0,36900.0,48600.0,53300.0,46100.0,60100.0,92300.0,44600.0,35900.0,47800.0,42600.0,36800.0,60500.0,82500.0,58700.0,5.2785e-05,1.2694427406523192e-05,3.36e-05,8.36e-05,5.63475e-05,2.385559105029625e-05,3.07e-05,0.0001466
41000.0,81400.0,27500.0,100400.0,42700.0,34400.0,41200.0,92800.0,41500.0,45200.0,65000.0,45500.0,57600.0,77200.0,33700.0,33100.0,58400.0,57500.0,44900.0,61600.0,43700.0,37600.0,52000.0,44300.0,63600.0,39000.0,39000.0,36100.0,55900.0,35600.0,63500.0,44800.0,83900.0,71000.0,63000.0,51900.0,54600.0,57200.0,67400.0,52600.0,77900.0,94700.0,36200.0,71700.0,61100.0,50000.0,49700.0,48900.0,40300.0,39500.0,80200.0,60600.0,57400.0,30600.0,36400.0,49400.0,94300.0,73300.0,43200.0,43600.0,45500.0,60700.0,38700.0,47100.0,58800.0,48500.0,38700.0,55100.0,54900.0,46000.0,34700.0,76400.0,55600.0,118700.0,42200.0,68800.0,40400.0,41600.0,155600.0,57900.0,5.34825e-05,1.699013118525892e-05,2.75e-05,0.0001004,5.81225e-05,2.4483489858290744e-05,3.06e-05,0.0001556
42700.0,58600.0,33600.0,74800.0,36400.0,41500.0,42100.0,89100.0,81000.0,47000.0,39700.0,42200.0,48200.0,44100.0,59300.0,38800.0,79500.0,40000.0,48200.0,67300.0,57500.0,33800.0,42600.0,45300.0,53600.0,53100.0,48200.0,52400.0,47100.0,35700.0,44100.0,41700.0,50300.0,38100.0,93700.0,33100.0,42500.0,45100.0,48500.0,37200.0,87200.0,90900.0,79000.0,65800.0,53800.0,37700.0,38800.0,59100.0,64800.0,65000.0,56400.0,45700.0,41700.0,27600.0,30200.0,40400.0,46100.0,51900.0,48800.0,42600.0,56700.0,71600.0,57000.0,41700.0,47500.0,47600.0,28900.0,42400.0,46200.0,72800.0,60600.0,68600.0,49000.0,47300.0,110200.0,72100.0,31200.0,43900.0,105900.0,58900.0,4.99425e-05,1.5060814965860826e-05,3.31e-05,9.37e-05,5.584e-05,1.93766552642805e-05,2.76e-05,0.0001102
44000.0,97500.0,41400.0,82500.0,49400.0,36500.0,88500.0,70500.0,83600.0,51700.0,53900.0,36900.0,42900.0,55600.0,54700.0,41000.0,49600.0,37000.0,47700.0,40400.0,46200.0,57100.0,36000.0,38200.0,58900.0,49900.0,37600.0,100100.0,57400.0,66800.0,47800.0,41400.0,55000.0,50700.0,109200.0,54800.0,41000.0,40100.0,47000.0,54400.0,96000.0,74100.0,64600.0,78500.0,39100.0,51100.0,61000.0,50100.0,48500.0,93500.0,43700.0,53200.0,74100.0,31300.0,59800.0,37200.0,42000.0,68600.0,63800.0,56700.0,48900.0,59300.0,45400.0,56700.0,42800.0,60100.0,62200.0,54300.0,37600.0,52100.0,60100.0,48300.0,36800.0,42700.0,74600.0,43500.0,46500.0,61000.0,127700.0,45500.0,5.48725e-05,1.870655976402738e-05,3.6e-05,0.0001092,5.7325e-05,1.8536765269773115e-05,3.13e-05,0.0001277
40400.0,96200.0,39600.0,121500.0,71200.0,40900.0,50000.0,66300.0,55100.0,48700.0,45300.0,43000.0,56400.0,59400.0,48300.0,93200.0,44400.0,53000.0,36900.0,50600.0,49000.0,43000.0,36900.0,59200.0,58800.0,123800.0,52900.0,38900.0,47700.0,46600.0,66000.0,59100.0,76000.0,43600.0,89800.0,45100.0,53300.0,52700.0,40900.0,49300.0,78300.0,71200.0,49700.0,57700.0,74700.0,50000.0,68200.0,42300.0,42000.0,46300.0,64500.0,44400.0,62200.0,33900.0,40700.0,55000.0,70800.0,44000.0,51500.0,51500.0,76300.0,66300.0,52200.0,46000.0,54300.0,51500.0,41000.0,39600.0,53800.0,71900.0,52600.0,107300.0,40100.0,43300.0,43500.0,71800.0,42000.0,49200.0,81600.0,37400.0,5.7325e-05,2.09714060519287e-05,3.69e-05,0.0001238,5.5515e-05,1.540918058022055e-05,3.39e-05,0.0001073
130200.0,150200.0,105700.0,69100.0,78700.0,67800.0,109500.0,90800.0,168200.0,84100.0,104500.0,87500.0,102500.0,96400.0,74800.0,126900.0,51500.0,67500.0,81300.0,64900.0,82800.0,65900.0,65200.0,50200.0,85100.0,54000.0,98100.0,159200.0,76500.0,124400.0,114400.0,75500.0,107700.0,64900.0,96900.0,110300.0,111100.0,96300.0,104700.0,99800.0,116900.0,100200.0,94400.0,97200.0,101100.0,119400.0,83800.0,72200.0,85700.0,105100.0,122800.0,170400.0,54000.0,97000.0,73500.0,96800.0,106500.0,92400.0,92200.0,91000.0,68600.0,87200.0,58300.0,94600.0,83800.0,90000.0,130500.0,93800.0,64100.0,86200.0,100300.0,115800.0,98500.0,100600.0,100200.0,85500.0,72400.0,99700.0,74800.0,187900.0,9.38775e-05,2.7988665173693585e-05,5.02e-05,0.0001682,9.6635e-05,2.551257658690247e-05,5.4e-05,0.0001879
61300.0,94700.0,63000.0,78100.0,152100.0,42500.0,106900.0,105400.0,208600.0,70800.0,83600.0,38100.0,44900.0,80700.0,81400.0,125000.0,52500.0,82900.0,92400.0,68900.0,77700.0,100600.0,46600.0,57900.0,80900.0,112900.0,82800.0,136300.0,59600.0,63600.0,95300.0,47900.0,65400.0,82600.0,90500.0,62300.0,50800.0,55200.0,79500.0,119700.0,74300.0,83100.0,90600.0,78500.0,81200.0,82700.0,83100.0,99500.0,80500.0,81000.0,81500.0,123100.0,39500.0,90500.0,75000.0,67300.0,42600.0,63400.0,64100.0,60100.0,110300.0,104700.0,60200.0,57800.0,71700.0,60800.0,81400.0,72200.0,46800.0,42100.0,84900.0,60000.0,83300.0,62300.0,64700.0,57600.0,96900.0,51200.0,122700.0,43600.0,8.25475e-05,3.3280455398603864e-05,3.81e-05,0.0002086,7.442e-05,2.0649867448509824e-05,3.95e-05,0.0001231
69000.0,71900.0,57500.0,63600.0,83700.0,60000.0,51400.0,80800.0,188900.0,80000.0,81100.0,48900.0,104400.0,82900.0,87100.0,139300.0,37800.0,54000.0,60500.0,55200.0,81200.0,84200.0,58400.0,62300.0,80900.0,44300.0,80400.0,152100.0,46700.0,51700.0,41700.0,77200.0,59200.0,55000.0,57900.0,50200.0,54400.0,44000.0,80000.0,81200.0,85000.0,72000.0,102600.0,46900.0,83000.0,82900.0,58100.0,49600.0,80200.0,71500.0,45400.0,152500.0,101200.0,43200.0,53900.0,65100.0,70600.0,46500.0,62100.0,87500.0,63000.0,55300.0,53300.0,81700.0,80900.0,162000.0,82100.0,82900.0,99700.0,53600.0,103800.0,38500.0,83100.0,96800.0,40300.0,40700.0,58500.0,68000.0,77300.0,81500.0,7.2525e-05,3.0150781339537708e-05,3.78e-05,0.0001889,7.407e-05,2.693024417420034e-05,3.85e-05,0.000162
58200.0,56100.0,95600.0,70900.0,72700.0,71600.0,38400.0,64300.0,143900.0,127700.0,82400.0,38800.0,55100.0,79200.0,86200.0,156900.0,83400.0,81900.0,64200.0,60700.0,80900.0,81000.0,42100.0,63700.0,78900.0,59700.0,69000.0,145400.0,61600.0,37000.0,83900.0,81100.0,49500.0,59200.0,89900.0,36900.0,44100.0,36700.0,81400.0,80100.0,69400.0,92900.0,59300.0,38200.0,82300.0,82800.0,106300.0,83900.0,50500.0,81400.0,40300.0,94900.0,52400.0,112600.0,38700.0,85200.0,72300.0,65700.0,40400.0,83000.0,80700.0,37800.0,52600.0,56000.0,60700.0,166500.0,81800.0,82300.0,83100.0,62800.0,62400.0,60400.0,72100.0,47400.0,44300.0,73600.0,46000.0,114800.0,54900.0,46600.0,7.37575e-05,2.881861833642468e-05,3.67e-05,0.0001569,7.04825e-05,2.5891131909178123e-05,3.78e-05,0.0001665
